sig 254
-25203.71778704042 1560.5918825120893 1560.5918825120893 -38517.258537931404
-22639.243557749567 785.8945064273328 785.8945064273328 -38947.05924684497
-20595.777501419423 58.59499228002203 58.59499228002203 -20141.23387309966
-20032.227594645177 267.3045737330987 267.3045737330987 -20142.99340049046
-20341.60160046872 -46.9532765988243 -46.9532765988243 -19940.695225340813
-20481.94227343743 7.211893484927019 7.211893484927019 -19939.344630992386
-29956.482447666127 360.55148438690117 360.55148438690117 -53556.220621296656
-30274.601970109623 328.1523636499581 328.1523636499581 -53420.95115144907
-37923.26206329079 -11.318706793652487 -11.318706793652487 -74453.61438132843
-74795.02077010153 28561.421309694444 28561.421309694444 -65819.77626771225
-45784.64015887264 12120.287485181216 12120.287485181216 -96140.87886979045
-21089.529472401973 2940.90982821367 2940.90982821367 -22111.656249300977
-17254.49735812742 1146.798895386957 1146.798895386957 -21176.40971516917
-26318.91399345277 1602.067495358165 1602.067495358165 -19651.89002546628
-27171.557956887664 9733.562031684749 9733.562031684749 -45724.69946449036
-26155.93836823587 7231.1043959996605 7231.1043959996605 -49739.62079114946
-29674.03791824402 10669.855087767324 10669.855087767324 -51018.56925304978
-27378.086413686447 7897.103504770473 7897.103504770473 -50962.110680787315
-26375.107147387556 8729.15896854967 8729.15896854967 -47923.78932981137
-28458.756340939126 6847.318669782026 6847.318669782026 -56124.50859520538
-22860.71956554776 2498.383225419341 2498.383225419341 -36782.78491773248
-22950.966884843725 3608.788392828784 3608.788392828784 -36687.06901795882
-24139.940428916285 3574.7945518602987 3574.7945518602987 -34301.13727916818
-23267.492385263195 5030.9728632952665 5030.9728632952665 -31619.488173626374
-22578.860534816904 3734.6882524569314 3734.6882524569314 -28669.83255856431
-23666.838593259075 4005.386087795787 4005.386087795787 -32823.905827438764
-23618.639357847773 4734.796679369572 4734.796679369572 -27295.91135919087
-21255.042575014057 3100.1144352691135 3100.1144352691135 -24532.719905746966
-23068.860542786846 3472.8919527656235 3472.8919527656235 -23810.195638856636
-20528.05352975459 2190.838287377457 2190.838287377457 -22013.168882440474
-20187.437314783634 1380.4301807011534 1380.4301807011534 -20790.866155222062
-22180.418109472113 2156.9433407889173 2156.9433407889173 -21780.352788872526
-21403.401065046128 1222.26181986691 1222.26181986691 -20789.3256880773
-20074.15630355226 700.6797116490353 700.6797116490353 -20313.154592803818
-20903.096616446666 536.8706249343732 536.8706249343732 -20363.909651845664
-21178.933373490672 57.76743203392424 57.76743203392424 -19877.764145271747
-20874.585863579086 193.60307235482617 193.60307235482617 -19931.765302788208
-20970.694044082844 20.4986456817739 20.4986456817739 -19832.75696687894
-21107.22467091317 -7.096898206671814 -7.096898206671814 -19781.224172061357
-20808.706575407272 -116.13465029522257 -116.13465029522257 -19865.48824936051
-20191.32634283529 -108.21403637578588 -108.21403637578588 -19968.809061599222
-20518.802060024867 -62.057859605766126 -62.057859605766126 -19943.434490391774
-19865.167237261692 -161.685157616609 -161.685157616609 -20018.773668118272
-20407.16639000379 -121.0102157680048 -121.0102157680048 -19936.359181852808
-19483.820061435235 -185.6644172844596 -185.6644172844596 -20086.94167893529
-20219.801603746757 -157.35947794851364 -157.35947794851364 -19929.242713893804
-18726.42624745693 -243.9985736278602 -243.9985736278602 -20227.700128137454
-20025.174040011876 -188.96031117643827 -188.96031117643827 -19949.98799636921
-18013.953531474606 -207.63559372142865 -207.63559372142865 -20267.542963592874
-19854.16725429016 -158.9546038165709 -158.9546038165709 -19963.913412099308
-19574.434798290327 -133.7400600174821 -133.7400600174821 -19981.28123826007
-17321.37386799548 -168.5942345540892 -168.5942345540892 -20280.47767741262
-16821.057725722698 -86.96714514148104 -86.96714514148104 -20283.23930580431
-19530.35694574271 -168.38433248101444 -168.38433248101444 -20009.081145766846
-16257.159486384386 18.594253926749786 18.594253926749786 -20389.15849216898
-19572.864594756546 -75.98314721728116 -75.98314721728116 -19983.477996440648
-19536.934084770543 149.82018773803543 149.82018773803543 -19907.97469579243
-16167.46860914357 -3.9627221302293814 -3.9627221302293814 -20330.070800130452
-16034.63170612631 139.47708544174156 139.47708544174156 -20286.331589170924
-20438.834832582026 459.4552845385475 459.4552845385475 -19954.6759667649
-16037.800492786939 446.490860316982 446.490860316982 -20758.670070751905
-20762.380063268054 431.66182845735887 431.66182845735887 -19759.29954900654
-22631.979929531255 672.693301541614 672.693301541614 -19509.490164284816
-32099.332453691284 8678.649533505431 8678.649533505431 -27730.487298697
-30352.38268091988 3986.3579306480297 3986.3579306480297 -20036.894026819828
-31619.507767126808 9141.190018087367 9141.190018087367 -21322.145776740683
-34486.0693536908 3844.5616949043824 3844.5616949043824 -66749.89760599191
-33076.585403500096 731.0891976653461 731.0891976653461 -61815.49165241283
-31162.367213998747 656.3539704817526 656.3539704817526 -56670.22429180057
-32417.12594104382 2220.220026454214 2220.220026454214 -59302.68391001831
-30999.353993965222 1337.7936548582309 1337.7936548582309 -55613.94037947772
-30224.17465253311 535.3330723099609 535.3330723099609 -54316.67029395262
-30507.565899949524 703.0021717641182 703.0021717641182 -54133.231386951134
-29625.303018519986 353.26334420053325 353.26334420053325 -53113.212464304896
-30104.95476384659 64.99067207585203 64.99067207585203 -53468.13160423579
-28936.40820687892 -163.8790694993089 -163.8790694993089 -53553.55415746783
-27955.210097949206 530.7683864042665 530.7683864042665 -52843.33943293946
-25821.577219729024 833.1493432782986 833.1493432782986 -51597.68212175581
-27112.13795920844 -150.75718757102044 -150.75718757102044 -53200.65313928474
-25103.098363726524 377.24774248456026 377.24774248456026 -51485.38551226136
-23911.40478377588 1166.3060982150628 1166.3060982150628 -49388.59107807811
-23310.98548516085 810.644273297869 810.644273297869 -48301.762764437706
-22572.621001600994 1206.267992908866 1206.267992908866 -46637.6500304242
-21992.40638496807 1036.7892251755056 1036.7892251755056 -44907.7275867088
-21685.127996065898 1039.018540292318 1039.018540292318 -43930.77015734464
-21425.56616194363 929.4135147546112 929.4135147546112 -41451.6676311544
-21318.709324230593 1188.5368225392103 1188.5368225392103 -42079.14885084981
-22100.51356085775 1211.998975435321 1211.998975435321 -40195.80227884962
-20568.563828696384 856.3580875891328 856.3580875891328 -20658.544789607855
-24385.9617098261 3564.2166023829623 3564.2166023829623 -22235.273397125613
-20586.298781338595 1699.4868509063936 1699.4868509063936 -20631.740163957715
-21667.2157514044 2995.5631508438164 2995.5631508438164 -41703.15225369577
-22130.892307702856 3326.8300266875103 3326.8300266875103 -43922.276160291134
-21834.771544203228 2794.7566908417703 2794.7566908417703 -42002.990719691064
-19622.06852496601 -18.920038098976892 -18.920038098976892 -20472.70865338328
-19571.48446607471 -145.4806868976056 -145.4806868976056 -20312.112963356045
-21791.368542430075 168.72002743007317 168.72002743007317 -19875.01362896159
-19925.499828588385 -325.7949024733517 -325.7949024733517 -20213.884190705394
-20050.99863018186 -297.46749907687615 -297.46749907687615 -20032.46285427924
-21188.677043491647 -493.0855653119966 -493.0855653119966 -19841.914280650875
-20413.28881048027 -196.13245334471452 -196.13245334471452 -19897.379981429905
-21116.203405620476 -257.34250358188785 -257.34250358188785 -19797.705913024573
-20260.49766333868 -296.23923285071305 -296.23923285071305 -19988.943850607764
-27308.95821507059 6392.987964812908 6392.987964812908 -24533.6359305979
-26530.58158780471 4029.4909085617383 4029.4909085617383 -20566.049618679095
-23040.3029577965 3423.8923590961945 3423.8923590961945 -22709.361462456687
-22896.666535019718 3143.372726612929 3143.372726612929 -24965.65502242025
-24548.136012575917 5127.179355674789 5127.179355674789 -28739.904029531695
-22839.149341312663 3986.8117516920465 3986.8117516920465 -30679.29125437782
-30889.571136776263 -189.7953450097889 -189.7953450097889 -55394.77448034871
-29800.92604344404 1013.8511788040369 1013.8511788040369 -55884.77150096454
-32148.39706364032 -273.3598012018733 -273.3598012018733 -58907.10116357949
-24964.89867758369 1830.4376393123612 1830.4376393123612 -50515.1844934498
-24505.04530742437 2540.2311767607007 2540.2311767607007 -50558.21363201401
-23116.12152430416 3314.451128517152 3314.451128517152 -46799.711158893035
-23809.669200829572 2884.0357394118337 2884.0357394118337 -48413.43472593654
-22475.744616130098 1985.2856257707115 1985.2856257707115 -21948.871280019437
-23226.625334404074 2028.014907343314 2028.014907343314 -21815.561141823255
-21872.021420500194 1119.8317115413533 1119.8317115413533 -20527.3071457273
-47910.93232691914 19441.306491336625 19441.306491336625 -49180.11078325723
-29323.86067715883 10381.974694696604 10381.974694696604 -26809.012027164892
-34109.959425718516 10974.38156922281 10974.38156922281 -30607.626743134922
-29286.0618096124 388.5673097864752 388.5673097864752 -53650.75770087813
-26893.11271525902 1004.1434738510866 1004.1434738510866 -52727.12119620106
-28234.0447325147 -79.50492042269244 -79.50492042269244 -54926.07694069572
-28574.70860113782 9866.489886588613 9866.489886588613 -54390.84377228033
-33593.45520828828 6108.135599632806 6108.135599632806 -71265.86771744966
-33098.59050654887 235.4641971862319 235.4641971862319 -64237.50344563399
-21222.537804203024 561.0209233798926 561.0209233798926 -19948.10654609992
-21450.2783249096 476.78764775668697 476.78764775668697 -20060.520227670062
-20913.343418349094 264.9733989674486 264.9733989674486 -19905.516628689864
-21078.694437583556 -176.066458042999 -176.066458042999 -19820.46875715102
-20505.39024366066 -93.28436841489514 -93.28436841489514 -19880.124658875757
-20963.39308924528 -79.38417847184711 -79.38417847184711 -19805.52696355091
-21358.081916074796 58.064562052005435 58.064562052005435 -19836.772465219827
-29618.287056770052 238.49783248778118 238.49783248778118 -54337.33062560429
-30539.56099617468 181.39067906186074 181.39067906186074 -53689.00950925781
-27757.064433533553 1237.5195032333213 1237.5195032333213 -53986.0567681805
-29887.055884757265 -94.74419377084669 -94.74419377084669 -58374.188612490296
-27656.843007219155 1062.2273864542824 1062.2273864542824 -56669.35808715135
-26375.833320407477 664.0012919601998 664.0012919601998 -53751.07190574463
-25335.73849404843 2619.651866115018 2619.651866115018 -51392.361637470094
-29258.153084187234 1798.1986318919899 1798.1986318919899 -60865.51886898674
-28782.590791182596 1784.2261341518688 1784.2261341518688 -56717.47733001599
-25864.800545934242 3771.6018955832888 3771.6018955832888 -52561.793276811935
-27131.217893212317 4649.926088332801 4649.926088332801 -55190.222500610726
-25757.81878692859 2824.9893446096967 2824.9893446096967 -52820.80914674443
-24783.38598470705 5590.924901133312 5590.924901133312 -48620.28653032467
-24077.075152634312 4008.060303366944 4008.060303366944 -48426.0752878169
-25849.99424419 6211.5726642875325 6211.5726642875325 -49988.630792502845
-24851.37591533296 4475.510418608297 4475.510418608297 -49519.26097799317
-23814.680301272943 6586.458975189211 6586.458975189211 -44237.43915827282
-24087.93239048243 3427.2537770745566 3427.2537770745566 -24315.598007632674
-23438.029628712917 2100.001256760023 2100.001256760023 -22445.447045257024
-23579.13270955476 3989.5399072012806 3989.5399072012806 -25600.66161837622
-24909.931895077614 4167.387767960989 4167.387767960989 -25317.037761778676
-25279.02461158139 6003.218503637909 6003.218503637909 -30380.465045884706
-23495.182863134192 5421.501802806961 5421.501802806961 -34776.9790973932
-22996.552174564196 5372.867386119389 5372.867386119389 -33137.837343933934
-23357.941246892882 5571.936086532404 5571.936086532404 -29866.351356037587
-23908.896869199558 4731.580885250445 4731.580885250445 -26095.35319791426
-25929.66371093178 4936.173109889151 4936.173109889151 -24820.804337597263
-24118.285672584527 2659.7195698102296 2659.7195698102296 -23201.321399955177
-24260.6043676319 2457.786143581511 2457.786143581511 -21975.31970824953
-26323.49860006439 7475.080584989085 7475.080584989085 -31056.929871559016
-23939.032048325273 6840.427218354984 6840.427218354984 -31056.45935981771
-25126.589940214282 7141.8218582652225 7141.8218582652225 -35260.285219693345
-24040.713836135263 2079.196846050838 2079.196846050838 -21768.24119967111
-23080.33826984335 655.784815095255 655.784815095255 -20649.477834509562
-24018.551723172768 2325.1357053887314 2325.1357053887314 -22478.092154082507
-24640.452374308337 6029.631981908473 6029.631981908473 -25734.7989996449
-26423.770987629116 5835.753429513612 5835.753429513612 -26211.53019018675
-24026.715692155725 3131.152974894594 3131.152974894594 -22216.690606159733
-24548.05653275385 8172.630195936056 8172.630195936056 -31992.521433584043
-26149.296729958794 8749.725624963898 8749.725624963898 -36961.12752836384
-28069.612209786636 8999.584638423257 8999.584638423257 -32435.27808542426
-23627.76970835867 6794.878426812886 6794.878426812886 -38792.55278901874
-22809.834856522077 5735.3768323624645 5735.3768323624645 -35531.17325471326
-23685.113008298395 6907.974184302038 6907.974184302038 -39015.07879509841
-25589.25480019808 7490.308617027158 7490.308617027158 -45725.48733877413
-28003.369916296357 10292.413930818682 10292.413930818682 -40396.760594021514
-23838.289219153758 7226.299655527511 7226.299655527511 -41216.68888244739
-24351.653157817043 8378.89347340547 8378.89347340547 -38652.269552635684
-22930.82419147668 5472.417497133745 5472.417497133745 -43092.2861855418
-23749.290859343142 5287.708727718149 5287.708727718149 -45521.70454320826
-22396.21227550067 4827.573119005505 4827.573119005505 -40755.34710549717
-30006.52880073049 10035.564005847165 10035.564005847165 -32350.950284697417
-25506.486510086026 6998.151570644857 6998.151570644857 -25044.078984107644
